gene,less_than_0.001_AF_non_disease_sum,less_than_0.001_AF_squared_non_disease_sum,less_than_0.001_AF_disease_sum,less_than_0.001_AF_squared_disease_sum
SLC30A8,0.006253825,1.17021E-06,0,0
SLC30A9,0.005394451,2.02613E-06,0,0
SLC31A1,0.002191564,2.6331E-07,0,0
SLC31A2,0.002386649,5.87813E-07,0,0
SLC32A1,0.00247256,1.84927E-07,0,0
SLC33A1,0.003922274,9.60247E-07,0,0
SLC34A1,0.010104348,1.30178E-06,0,0
SLC34A2,0.008141374,1.55391E-06,0.000032944,4.0699E-10
SLC34A3,0.019437393,6.09612E-06,0.002071189,1.08489E-06
SLC35A1,0.001950755,2.2356E-07,0,0
SLC35A3,0.002354403,9.71186E-07,0.000066445,4.41494E-09
SLC35A4,0.006071906,1.34366E-06,0,0
SLC35A5,0.004740441,8.35443E-07,0,0
SLC35B1,0.005675444,1.04154E-06,0,0
SLC35B2,0.006538877,1.54682E-06,0,0
SLC35B3,0.009915117,4.77044E-06,0,0
SLC35B4,0.0054833,1.75141E-06,0,0
SLC35C1,0.003599008,4.04402E-07,0.000300993,9.05968E-08
SLC35C2,0.005699263,6.83461E-07,0,0
SLC35D1,0.005150257,1.81628E-06,0.000020382,4.15426E-10
SLC35D2,0.004733723,1.52905E-06,0,0
SLC35D3,0.00536068,1.33117E-06,0.000214897,3.9614E-08
SLC35E1,0.003998457,7.27892E-07,0,0
SLC35E3,0.00464166,9.11525E-07,0,0
SLC35E4,0.006870497,1.32399E-06,0,0
SLC35F1,0.004992905,2.03591E-06,0,0
SLC35F2,0.005067431,1.12667E-06,0,0
SLC35F3,0.004644455,1.30416E-06,0,0
SLC35F4,0.007089344,1.8255E-06,0,0
SLC35F5,0.006219071,1.15336E-06,0,0
SLC35F6,0.002749382,1.7371E-07,0,0
SLC35G1,0.006155389,1.70327E-06,0,0
SLC35G2,0.005094595,9.73863E-07,0,0
SLC35G3,0.004349457,6.13779E-07,0,0
SLC35G5,0.010511756,2.71336E-06,0,0
SLC35G6,0.007050284,2.01071E-06,0,0
SLC36A1,0.00938742,3.13128E-06,0,0
SLC36A2,0.01046469,3.14043E-06,0.000041186,1.69629E-09
SLC36A3,0.008472707,2.31591E-06,0,0
SLC36A4,0.009098095,2.27225E-06,0,0
SLC37A1,0.00868367,2.57628E-06,0,0
SLC37A2,0.009084201,2.51307E-06,0,0
SLC37A3,0.008099627,2.11442E-06,0,0
SLC37A4,0.008989303,2.65899E-06,0.000436835,6.73344E-08
SLC38A1,0.005191395,2.14694E-06,0,0
SLC38A10,0.025085875,7.50847E-06,0,0
SLC38A11,0.006140241,1.40356E-06,0,0
SLC38A2,0.005285974,1.63937E-06,0,0
SLC38A4,0.007619035,3.2874E-06,0,0
SLC38A6,0.011916236,4.58656E-06,0,0
SLC38A7,0.005582307,6.84668E-07,0,0
SLC38A8,0.01463124,4.17191E-06,0.00011966,7.90415E-09
SLC38A9,0.006901893,1.80418E-06,0,0
SLC39A1,0.003270591,5.8544E-07,0,0
SLC39A10,0.006082692,1.24246E-06,0,0
SLC39A11,0.008735425,3.7799E-06,0,0
SLC39A12,0.010231348,2.37908E-06,0,0
SLC39A13,0.007255685,2.42235E-06,0,0
SLC39A14,0.004734921,7.54076E-07,0,0
SLC39A2,0.006008481,1.63288E-06,0,0
SLC39A3,0.00684521,2.00802E-06,0,0
SLC39A4,0.017578176,5.08331E-06,0.000241849,2.12385E-08
SLC39A5,0.010686188,2.43306E-06,0.000008282,6.85915E-11
SLC39A6,0.007660407,2.14672E-06,0,0
SLC39A7,0.004818855,1.33624E-06,0,0
SLC39A8,0.003061959,5.313E-07,0,0
SLC39A9,0.00280436,7.27891E-07,0,0
SLC3A1,0.013125104,2.19195E-06,0.00239805,5.45766E-07
SLC3A2,0.010490285,3.14233E-06,0,0
SLC40A1,0.005317256,1.66867E-06,0.000214721,1.2262E-08
SLC41A1,0.003020629,2.52648E-07,0,0
SLC41A2,0.003003927,3.39831E-07,0,0
SLC41A3,0.008113544,1.50122E-06,0,0
SLC43A1,0.00668586,8.9005E-07,0,0
SLC43A2,0.009074671,1.5136E-06,0,0
SLC43A3,0.006979356,1.03253E-06,0,0
SLC44A1,0.006497863,1.79142E-06,0,0
SLC44A2,0.008709343,1.37817E-06,0,0
SLC44A3,0.012700833,3.51357E-06,0,0
SLC44A4,0.008562538,1.1044E-06,0,0
SLC44A5,0.007191553,1.60737E-06,0,0
SLC45A1,0.011480381,1.87787E-06,0,0
SLC45A2,0.00776516,1.53842E-06,0.002019187,8.00776E-07
SLC45A3,0.008594623,2.57927E-06,0,0
SLC45A4,0.020767396,7.54207E-06,0,0
SLC46A1,0.008327926,2.50308E-06,0.000178635,1.19469E-08
SLC46A2,0.006073218,1.39319E-06,0,0
SLC46A3,0.004996698,5.44541E-07,0,0
SLC47A1,0.01100911,3.05299E-06,0,0
SLC47A2,0.011439053,2.77046E-06,0,0
SLC4A1,0.00996216,1.77147E-06,0.002121902,8.55387E-07
SLC4A10,0.007930222,1.76213E-06,0,0
SLC4A11,0.016297848,4.47998E-06,0.001613441,4.59192E-07
SLC4A1AP,0.009920127,1.9752E-06,0,0
SLC4A2,0.014980037,4.4217E-06,0,0
SLC4A3,0.020206879,6.04582E-06,0,0
SLC4A4,0.009926377,3.14854E-06,0,0
SLC4A5,0.01462371,3.34706E-06,0,0
SLC4A7,0.011321537,2.96079E-06,0,0
SLC4A8,0.009315542,3.5167E-06,0,0
SLC4A9,0.017827977,6.14961E-06,0,0
SLC50A1,0.00196712,2.61395E-07,0,0
SLC51A,0.009294911,3.30391E-06,0,0
SLC51B,0.001107574,8.29954E-08,0,0
SLC52A1,0.007213324,1.53281E-06,0,0
SLC52A2,0.007941643,1.50279E-06,0.000176742,7.65126E-09
SLC52A3,0.004988768,9.11972E-07,0.000870014,2.68559E-07
SLC5A1,0.004330236,5.2633E-07,0.001228096,9.6026E-07
SLC5A10,0.011557055,2.78033E-06,0,0
SLC5A11,0.013675779,4.52105E-06,0,0
SLC5A12,0.009688227,2.48777E-06,0,0
SLC5A2,0.00917286,2.03049E-06,0.001017462,7.01682E-08
SLC5A3,0.005619903,1.39576E-06,0,0
SLC5A4,0.013166577,4.31785E-06,0,0
SLC5A5,0.00735654,1.11271E-06,0.000232359,1.30934E-08
SLC5A6,0.005721082,9.29847E-07,0,0
SLC5A7,0.003507959,5.01906E-07,0,0
SLC5A8,0.008342339,1.9945E-06,0,0
SLC5A9,0.014096471,3.99732E-06,0,0
SLC6A1,0.002137618,2.11977E-07,0,0
SLC6A11,0.007076503,2.12831E-06,0,0
SLC6A12,0.009421461,2.81817E-06,0,0
SLC6A13,0.012645575,2.77829E-06,0,0
SLC6A14,0.003558548,3.80644E-07,0,0
SLC6A15,0.005376503,6.75525E-07,0,0
SLC6A16,0.009574877,2.36078E-06,0,0
SLC6A17,0.00537965,5.03426E-07,0,0
SLC6A18,0.013166711,2.18516E-06,0,0
SLC6A19,0.016200769,3.91469E-06,0.001063633,2.56688E-07
SLC6A2,0.006419205,1.0992E-06,0,0
SLC6A20,0.010767159,3.24461E-06,0,0
SLC6A3,0.007239372,1.68787E-06,0.001144874,6.44988E-07
SLC6A4,0.004671462,8.81334E-07,0,0
SLC6A5,0.010910852,2.64544E-06,0.000140176,2.3797E-09
SLC6A6,0.005875239,1.37648E-06,0,0
SLC6A7,0.008790961,1.31407E-06,0,0
SLC6A8,0.005662585,1.08614E-06,0.000541437,2.16209E-07
SLC6A9,0.012643401,3.03624E-06,0,0
SLC7A1,0.003584408,3.66535E-07,0,0
SLC7A10,0.008768332,1.66431E-06,0,0
SLC7A11,0.005454047,1.15642E-06,0,0
SLC7A13,0.009429527,3.09839E-06,0,0
SLC7A14,0.010175795,2.32215E-06,0.000971929,9.44646E-07
SLC7A2,0.01197557,3.1354E-06,0,0
SLC7A3,0.005045017,8.99763E-07,0,0
SLC7A4,0.013460852,4.4103E-06,0,0
SLC7A5,0.004559314,6.20405E-07,0,0
SLC7A6,0.006648518,1.89502E-06,0,0
SLC7A6OS,0.005048993,2.00448E-06,0,0
SLC7A7,0.005388996,8.02176E-07,0.000511631,9.19629E-08
SLC7A8,0.008207341,2.10421E-06,0,0
SLC7A9,0.006463079,1.81284E-06,0.001422979,1.6199E-07
SLC8A1,0.008002677,1.64613E-06,0,0
SLC8A2,0.004244418,1.00016E-06,0,0
SLC8A3,0.012042504,3.17065E-06,0,0
SLC8B1,0.010672986,2.32039E-06,0,0
SLC9A1,0.008818628,3.12956E-06,0,0
SLC9A2,0.007097974,1.50343E-06,0,0
SLC9A3,0.011674167,2.27171E-06,0,0
SLC9A3R1,0.006885857,1.70226E-06,0,0
SLC9A4,0.011065399,2.56609E-06,0,0
SLC9A5,0.009844577,2.35407E-06,0,0
SLC9A6,0.001465122,4.84588E-08,0,0
SLC9A7,0.005825422,1.15841E-06,0,0
SLC9A8,0.005570132,1.17593E-06,0,0
SLC9A9,0.007020115,1.08881E-06,0,0
SLC9B1,0.006877451,1.35168E-06,0,0
SLC9B2,0.012469596,4.4001E-06,0,0
SLC9C1,0.015344996,3.77769E-06,0,0
SLC9C2,0.011293801,2.70737E-06,0,0
SLCO1A2,0.012932213,4.43839E-06,0,0
SLCO1B1,0.010541107,2.50312E-06,0.000074162,3.59798E-09
SLCO1B3,0.018707847,6.07144E-06,0,0
SLCO1B7,0.018051052,6.27729E-06,0,0
SLCO1C1,0.006533237,8.00854E-07,0,0
SLCO2A1,0.012141558,3.3403E-06,0.000354648,1.51165E-08
SLCO2B1,0.010110061,2.37046E-06,0,0
SLCO3A1,0.009053293,2.74865E-06,0,0
SLCO4A1,0.018647461,5.41366E-06,0,0
SLCO4C1,0.009121552,2.85954E-06,0,0
SLCO5A1,0.007791824,1.57652E-06,0,0
SLCO6A1,0.01470076,5.92618E-06,0,0
SLFN11,0.018211388,5.85545E-06,0,0
SLFN12,0.009989279,3.74312E-06,0,0
SLFN13,0.013902654,2.818E-06,0,0
SLFN5,0.014087991,3.20482E-06,0,0
SLFNL1,0.012408573,3.75911E-06,0,0
SLIRP,0.00414357,7.86843E-07,0,0
SLIT1,0.017730299,3.44205E-06,0,0
SLIT2,0.014911934,2.90538E-06,0,0
SLIT3,0.022569026,4.38304E-06,0,0
SLITRK1,0.004961821,7.52736E-07,0,0
SLITRK2,0.004810239,1.02656E-06,0,0
SLITRK3,0.007634941,1.1703E-06,0,0
SLITRK4,0.006435655,2.28855E-06,0,0
SLITRK5,0.011761862,2.27091E-06,0,0
SLITRK6,0.008270043,1.05666E-06,0.000024962,3.45846E-10
SLK,0.011025374,3.34759E-06,0,0
SLMAP,0.007241871,1.59628E-06,0.000074217,5.50816E-09
SLMO1,0.001900012,1.25395E-07,0,0
SLMO2,0.003759168,1.75546E-06,0,0
SLN,0.000799564,3.15881E-07,0,0
SLPI,0.001410034,1.15173E-07,0,0
SLTM,0.006918851,1.10281E-06,0,0
SLU7,0.003780613,4.78453E-07,0,0
SLURP1,0.002331416,8.03752E-07,0.000212977,1.89908E-08
SLX4,0.040197705,1.12716E-05,0.00115933,7.15225E-07
SLX4IP,0.004459932,5.17648E-07,0,0
SMAD1,0.002018368,1.32722E-07,0,0
SMAD2,0.001235248,8.91751E-08,0,0
SMAD3,0.002954429,9.65003E-07,0,0
SMAD4,0.003776144,5.71772E-07,0.000741502,4.91075E-07
SMAD5,0.002051816,7.7777E-07,0,0
SMAD6,0.008509303,2.44523E-06,0,0
SMAD7,0.003489059,6.27304E-07,0,0
SMAD9,0.004256105,4.27375E-07,0.00011533,1.15366E-08
SMAGP,0.002852016,1.02549E-06,0,0
SMAP1,0.006370502,1.3768E-06,0,0
SMAP2,0.003316136,6.66439E-07,0,0
SMARCA1,0.005344819,8.99869E-07,0,0
SMARCA2,0.016483439,5.27606E-06,0,0
SMARCA4,0.009787821,1.51375E-06,0.000008318,6.91891E-11
SMARCA5,0.004221016,7.12061E-07,0,0
SMARCAD1,0.007062356,2.26973E-06,0,0
SMARCAL1,0.00964523,1.64599E-06,0.000762566,7.14067E-08
SMARCB1,0.00104982,8.83394E-08,0,0
SMARCC1,0.009921657,3.01913E-06,0,0
SMARCC2,0.009017726,2.05954E-06,0,0
SMARCD1,0.002780134,7.53059E-07,0,0
SMARCD2,0.005144021,1.88203E-06,0,0
SMARCD3,0.004487166,1.47117E-06,0,0
SMARCE1,0.001797956,6.61633E-08,0,0
SMC1A,0.001560801,6.28834E-08,0.000908267,7.23182E-07
SMC1B,0.011370504,3.74751E-06,0,0
SMC2,0.010115589,1.57585E-06,0,0
SMC3,0.002723332,5.21393E-07,0,0
SMC4,0.016330047,4.99413E-06,0,0
SMC5,0.013104129,4.43769E-06,0,0
SMC6,0.007298868,9.30454E-07,0,0
SMCHD1,0.01390875,1.52678E-06,0,0
SMCO1,0.003859104,1.08427E-06,0,0
SMCO3,0.003370851,9.30377E-07,0,0
SMCO4,0.001216134,3.51518E-07,0,0
SMCP,0.001467107,1.34446E-07,0,0
SMCR8,0.012577691,1.99591E-06,0,0
SMDT1,0.001723077,3.13117E-07,0,0
SMEK1,0.003062159,3.15334E-07,0,0
SMEK2,0.007014378,1.49775E-06,0,0
SMG1,0.033351136,7.77739E-06,0,0
SMG5,0.012221167,3.27525E-06,0,0
SMG6,0.018457609,3.83354E-06,0,0
SMG7,0.011735189,2.91787E-06,0,0
SMG8,0.008624331,1.90128E-06,0,0
SMG9,0.005617744,7.49013E-07,0,0
SMIM11,0.003127277,1.12912E-06,0,0
SMIM14,0.000702443,7.43085E-08,0,0
SMIM15,0.001565483,5.45031E-07,0,0
SMIM19,0.001693044,2.38029E-07,0,0
SMIM21,0.002395849,6.6345E-07,0,0
SMIM3,0.001734831,2.59566E-07,0,0
SMIM7,0.002022998,3.21033E-07,0,0
SMIM8,0.002904744,8.46812E-07,0,0
SMNDC1,0.000454285,1.19586E-08,0,0
SMO,0.011151886,3.58727E-06,0.000025137,6.31869E-10
SMOC1,0.004993997,8.55366E-07,0.000074273,1.56464E-09
SMOC2,0.007844126,1.55933E-06,0,0
SMOX,0.007000082,1.73568E-06,0,0
SMPD1,0.013389178,5.18886E-06,0.003286213,1.77457E-06
SMPD2,0.005769645,1.15312E-06,0,0
SMPD3,0.014462533,3.76474E-06,0,0
SMPD4,0.015862425,3.69741E-06,0,0
SMPDL3A,0.006528349,2.36828E-06,0,0
SMPDL3B,0.008413283,1.93656E-06,0,0
SMPX,0.000618036,3.51244E-08,0,0
SMR3A,0.001560089,1.94848E-07,0,0
SMR3B,0.001182776,1.77591E-07,0,0
SMS,0.001019536,7.06792E-08,0,0
SMTN,0.024449824,7.50874E-06,0,0
SMTNL1,0.010688201,2.88627E-06,0,0
SMTNL2,0.00700907,1.87842E-06,0,0
SMU1,0.000570598,2.64911E-08,0,0
SMUG1,0.005365952,2.44872E-06,0,0
SMURF1,0.004517566,4.55856E-07,0,0
SMURF2,0.00436097,9.91267E-07,0,0
SMYD1,0.009827797,2.56664E-06,0,0
SMYD2,0.00446115,8.37267E-07,0,0
SMYD3,0.005963434,1.66401E-06,0,0
SMYD4,0.013509473,2.76333E-06,0,0
SMYD5,0.006849023,2.29975E-06,0,0
SNAI1,0.001116073,3.20264E-08,0,0
SNAI2,0.001557642,2.43418E-07,0.000041182,1.69596E-09
SNAI3,0.01136981,3.69175E-06,0,0
SNAP23,0.002586481,2.67528E-07,0,0
SNAP25,0.000641037,4.26555E-08,0,0
SNAP29,0.003733275,5.34013E-07,0.000049983,2.4983E-09
SNAP47,0.009894843,1.93883E-06,0,0
SNAP91,0.011320619,3.776E-06,0,0
SNAPC1,0.004828127,1.21492E-06,0,0
SNAPC2,0.008632537,2.9077E-06,0,0
SNAPC3,0.006671521,1.27387E-06,0,0
SNAPC4,0.043041285,1.41731E-05,0,0
SNAPC5,0.004936517,2.23475E-06,0,0
SNAPIN,0.001168696,8.12628E-08,0,0
SNCA,0.00127812,4.58539E-07,0.000032974,1.08728E-09
SNCAIP,0.013627851,3.59959E-06,0,0
SNCB,0.000395323,6.3452E-09,0.000301608,6.28089E-08
SNCG,0.003417451,7.57012E-07,0,0
SND1,0.009431537,2.54467E-06,0,0
SNED1,0.028508562,9.82877E-06,0,0
SNF8,0.00165186,9.027E-08,0,0
SNIP1,0.00655955,1.92562E-06,0,0
SNN,0.000625122,3.97577E-08,0,0
SNPH,0.010025338,3.00847E-06,0,0
SNRK,0.003714254,3.96969E-07,0,0
SNRNP200,0.009294003,1.93518E-06,0.000027381,4.34341E-10
SNRNP25,0.003102518,1.37165E-06,0,0
SNRNP27,0.001362457,1.76558E-07,0,0
SNRNP35,0.003365284,4.49576E-07,0,0
SNRNP40,0.003066538,7.29366E-07,0,0
SNRNP48,0.005937641,1.79111E-06,0,0
SNRNP70,0.006765281,1.64443E-06,0,0
SNRPA,0.001117065,2.25447E-08,0,0
SNRPA1,0.002756278,9.38624E-07,0,0
SNRPB,0.001358681,1.19351E-07,0,0
SNRPB2,0.000894749,1.28581E-07,0,0
SNRPC,0.00073721,1.13043E-07,0,0
SNRPD1,0.000222603,1.24374E-08,0,0
SNRPD2,0.000330391,1.06504E-08,0,0
SNRPD3,0.000301875,1.66547E-08,0,0
SNRPE,0.000166874,1.66429E-09,0,0
SNRPF,0.000452447,2.90589E-08,0,0
SNRPG,0.001188511,9.3357E-07,0,0
SNRPN,0.000444641,5.81E-09,0,0
SNTA1,0.006897083,2.0994E-06,0.000618448,2.96418E-07
SNTB1,0.008657018,1.85517E-06,0,0
SNTB2,0.003559632,3.20225E-07,0,0
SNTG1,0.004899282,6.15932E-07,0,0
SNTG2,0.013266025,3.93651E-06,0,0
SNTN,0.002584471,4.55375E-07,0,0
SNUPN,0.007279588,2.06481E-06,0,0
SNURF,0.001232457,1.63605E-07,0,0
SNW1,0.002844072,1.65214E-07,0,0
SNX1,0.008672867,3.1455E-06,0,0
SNX10,0.001744106,2.78628E-07,0.000270148,3.8068E-08
SNX11,0.002085361,8.83931E-08,0,0
SNX12,0.00049503,3.45356E-08,0,0
SNX13,0.009310061,1.55624E-06,0,0
SNX14,0.007264605,1.27053E-06,0,0
SNX15,0.005786358,1.41316E-06,0,0
SNX16,0.00452371,1.6548E-06,0,0
SNX17,0.004776154,5.3199E-07,0,0
SNX18,0.01026887,3.25891E-06,0,0
SNX19,0.013668316,2.88339E-06,0,0
SNX2,0.00452357,8.75191E-07,0,0
SNX20,0.009200166,4.30103E-06,0,0
SNX21,0.008172567,1.27891E-06,0,0
SNX22,0.002523672,6.15438E-07,0,0
SNX24,0.002120789,2.4854E-07,0,0
SNX25,0.009292793,2.99743E-06,0,0
SNX27,0.004880262,9.14576E-07,0,0
SNX29,0.017497119,4.67416E-06,0,0
SNX3,0.000609314,2.82276E-08,0,0
SNX30,0.003953005,5.397E-07,0,0
SNX31,0.009113497,2.3387E-06,0,0
SNX32,0.007258358,7.20399E-07,0,0
SNX33,0.006528878,2.01281E-06,0,0
SNX4,0.006238876,2.74643E-06,0,0
SNX5,0.005494338,1.66514E-06,0,0
SNX6,0.004405033,1.16771E-06,0,0
SNX7,0.003187415,3.67057E-07,0,0
SNX8,0.004547281,4.34889E-07,0,0
SNX9,0.006850067,2.07736E-06,0,0
SOAT1,0.005978173,1.07353E-06,0,0
SOAT2,0.013717757,3.66541E-06,0,0
SOBP,0.00823366,2.20639E-06,0,0
SOCS2,0.005589164,2.8265E-06,0,0
SOCS3,0.000905503,7.22889E-08,0.000280549,7.87077E-08
SOCS4,0.004840433,8.89799E-07,0,0
SOCS5,0.00462406,5.56861E-07,0,0
SOCS6,0.004175153,5.27401E-07,0,0
SOCS7,0.005710818,1.55798E-06,0,0
SOD1,0.000249338,8.89735E-09,0.000091183,1.97844E-09
SOD2,0.003917901,7.64822E-07,0,0
SOGA1,0.024102765,6.77611E-06,0,0
SOGA2,0.038464677,9.85114E-06,0,0
SOGA3,0.010477821,2.91354E-06,0,0
SOHLH1,0.011005713,3.60881E-06,0,0
SOHLH2,0.008017472,3.28926E-06,0,0
SON,0.032345377,7.95789E-06,0,0
SORBS1,0.026521236,7.70713E-06,0,0
SORBS2,0.024346931,7.17186E-06,0,0
SORBS3,0.022013124,5.94527E-06,0,0
SORCS1,0.011649609,2.27784E-06,0,0
SORCS2,0.022842318,5.77772E-06,0,0
SORCS3,0.011552497,2.7195E-06,0,0
SORD,0.01052242,2.98948E-06,0,0
SORL1,0.031133397,7.66742E-06,0,0
SORT1,0.0055658,8.56607E-07,0,0
SOS1,0.007330345,1.03742E-06,0.000827787,1.33149E-07
SOS2,0.012092978,3.33746E-06,0,0
SOST,0.0028918,4.95107E-07,0,0
SOSTDC1,0.002549373,2.97614E-07,0,0
SOWAHB,0.014652552,4.87461E-06,0,0
SOX10,0.00501191,1.66628E-06,0.000012271,1.50577E-10
SOX13,0.009014503,2.73866E-06,0,0
SOX14,0.001423416,1.06443E-07,0,0
SOX15,0.002868885,5.35121E-07,0,0
SOX2,0.001675942,1.98545E-07,0.000373772,2.82562E-08
SOX30,0.010277307,2.4211E-06,0,0
SOX5,0.002859012,1.38016E-07,0,0
SOX6,0.005458927,6.40685E-07,0,0
SOX7,0.008897207,1.47106E-06,0,0
SOX9,0.005729744,1.88131E-06,0,0
SP1,0.007651228,1.96936E-06,0,0
SP100,0.0102144,1.12701E-06,0,0
SP110,0.010345651,3.01492E-06,0,0
SP140,0.01544482,4.42434E-06,0,0
SP140L,0.011234358,2.65229E-06,0,0
SP2,0.004996171,1.13609E-06,0,0
SP3,0.010170629,2.53258E-06,0,0
SP4,0.006515623,1.14903E-06,0,0
SP7,0.004902913,1.02228E-06,0,0
SP8,0.008141294,2.09925E-06,0,0
SPA17,0.001446593,9.53634E-08,0,0
SPACA1,0.005319205,2.15425E-06,0,0
SPACA3,0.004738908,1.838E-06,0,0
SPACA4,0.002725349,1.257E-06,0,0
SPACA7,0.004725007,8.86891E-07,0,0
SPAG1,0.013043138,4.0263E-06,0.000090621,6.85497E-09
SPAG11A,0.003349131,8.08819E-07,0,0
SPAG11B,0.009056927,4.04468E-06,0,0
SPAG16,0.011479055,2.41659E-06,0,0
SPAG17,0.029408529,7.32312E-06,0,0
SPAG4,0.009622738,4.3129E-06,0,0
SPAG5,0.014502289,3.68681E-06,0,0
SPAG6,0.010445002,4.32675E-06,0,0
SPAG7,0.002511474,5.54714E-07,0,0
SPAG8,0.008945288,1.82536E-06,0,0
SPAG9,0.012307036,2.85193E-06,0,0
SPAM1,0.006513574,1.77485E-06,0,0
SPANXC,0.008241878,3.84184E-06,0,0
SPANXD,0.006262026,1.74475E-06,0,0
SPANXN1,0.001368082,4.87613E-07,0,0
SPANXN2,0.00396659,7.81131E-07,0,0
SPANXN3,0.002241851,5.04357E-07,0,0
SPANXN5,0.000218538,5.14479E-09,0,0
SPARC,0.004642487,1.59858E-06,0,0
SPARCL1,0.008503643,2.08215E-06,0,0
SPAST,0.00642114,1.74431E-06,0.001140817,4.1021E-07
SPATA12,0.001745222,1.41158E-07,0,0
SPATA13,0.021736188,6.83972E-06,0,0
SPATA16,0.0062851,1.73066E-06,0.00026383,6.96063E-08
SPATA17,0.006290698,1.95376E-06,0,0
SPATA18,0.013377062,5.6507E-06,0,0
SPATA19,0.002412156,3.98476E-07,0,0
SPATA2,0.007605846,1.52685E-06,0,0
SPATA20,0.01652303,5.17907E-06,0,0
SPATA21,0.013771035,4.18948E-06,0,0
SPATA22,0.004834656,9.97565E-07,0,0
SPATA25,0.003407581,1.14109E-06,0,0
SPATA31A6,0.036206944,1.41706E-05,0,0
SPATA31D1,0.030412319,7.1352E-06,0,0
SPATA31E1,0.030545082,9.15984E-06,0,0
SPATA32,0.005053531,9.09964E-07,0,0
SPATA33,0.00513624,8.01795E-07,0,0
SPATA4,0.005013245,1.2661E-06,0,0
SPATA5,0.009474394,2.37897E-06,0,0
SPATA5L1,0.014470177,5.49132E-06,0,0
SPATA6,0.007451911,1.35691E-06,0,0
SPATA6L,0.009976692,3.11279E-06,0,0
SPATA7,0.011585102,3.52648E-06,0.000643489,2.33531E-07
SPATA8,0.00248332,6.28206E-07,0,0
SPATA9,0.002953379,7.84307E-07,0,0
SPATC1,0.017318037,6.72755E-06,0,0
SPATS1,0.002864825,2.76927E-07,0,0
SPATS2,0.009380986,2.3786E-06,0,0
SPATS2L,0.007125919,1.56716E-06,0,0
SPC25,0.002395328,3.46941E-07,0,0
SPCS1,0.001706884,2.60454E-07,0,0
SPCS2,0.004723509,2.21218E-06,0,0
SPCS3,0.000736752,4.0648E-08,0,0
SPDEF,0.008363221,2.36469E-06,0,0
SPDL1,0.014214895,5.23497E-06,0,0
SPDYA,0.002201197,2.28684E-07,0,0
SPDYC,0.003669851,5.48034E-07,0,0
SPDYE1,0.010355748,2.83975E-06,0,0
SPDYE4,0.004288886,6.53947E-07,0,0
SPECC1,0.016378334,3.66261E-06,0,0
SPECC1L,0.01262725,3.70524E-06,0,0
SPEF1,0.002832217,8.82788E-07,0,0
SPEF2,0.031152846,7.58825E-06,0,0
SPEG,0.054029444,1.628E-05,0,0
SPEM1,0.007039247,1.73349E-06,0,0
SPEN,0.040844866,9.75938E-06,0,0
SPERT,0.008862296,2.48551E-06,0,0
SPESP1,0.005381964,2.26221E-06,0,0
SPG11,0.029481749,5.55156E-06,0.001088964,8.19948E-08
SPG20,0.008251341,1.62797E-06,0.000049508,2.45104E-09
SPG21,0.002808671,1.06764E-06,0,0
SPG7,0.021257919,5.39047E-06,0.002283593,1.1141E-06
SPHAR,0.000897599,2.98703E-07,0,0
SPHK1,0.00826513,2.88746E-06,0,0
SPHK2,0.015813814,4.20005E-06,0,0
SPHKAP,0.024406377,6.43947E-06,0,0
SPI1,0.0060105,2.45099E-06,0,0
SPIB,0.007953962,2.8509E-06,0,0
SPIC,0.003084867,1.19077E-06,0,0
SPICE1,0.01060202,1.53708E-06,0,0
SPIDR,0.012813587,2.69479E-06,0,0
SPIN1,0.000235297,2.9748E-09,0,0
SPIN2A,0.005004369,2.79036E-06,0,0
SPIN2B,0.000385511,1.31691E-08,0,0
SPIN3,0.001659792,1.98131E-07,0,0
SPIN4,0.001660869,9.63884E-07,0,0
SPINK1,0.00068269,5.41941E-08,0.001036247,3.88181E-07
SPINK13,0.001733219,5.87061E-07,0,0
SPINK14,0.001735679,5.65725E-07,0,0
SPINK2,0.00125187,1.06498E-07,0,0
SPINK4,0.001856169,2.42803E-07,0,0
SPINK5,0.013890387,3.23472E-06,0.000336378,9.0161E-09
SPINK6,0.001581201,4.27055E-07,0,0
SPINK7,0.001362874,4.33143E-07,0,0
SPINK9,0.00249739,4.1317E-07,0,0
SPINT1,0.010958888,2.51024E-06,0,0
SPINT2,0.004319376,1.23477E-06,0.00032314,9.4316E-08
SPINT4,0.002073874,8.87406E-07,0,0
SPIRE1,0.005434931,6.15885E-07,0,0
SPIRE2,0.018551179,4.71708E-06,0,0
SPN,0.008183525,2.14896E-06,0,0
SPNS1,0.007300886,1.58266E-06,0,0
SPNS2,0.012532553,2.45056E-06,0,0
SPNS3,0.015534864,5.12686E-06,0,0
SPO11,0.006148045,1.94013E-06,0,0
SPOCD1,0.019310317,5.84219E-06,0,0
SPOCK1,0.005079013,9.53205E-07,0,0
SPOCK2,0.011631009,4.11729E-06,0,0
SPOCK3,0.004317706,5.05237E-07,0,0
SPON2,0.006077685,1.42173E-06,0,0
SPOP,0.000401451,1.50419E-08,0,0
SPOPL,0.002934055,2.39614E-07,0,0
SPP1,0.008434632,3.62586E-06,0,0
SPP2,0.003499182,5.57274E-07,0,0
SPPL2A,0.004665178,4.57723E-07,0,0
SPPL2C,0.015529458,4.55549E-06,0,0
SPPL3,0.001433623,1.5737E-07,0,0
SPR,0.003757991,9.1723E-07,0.000165033,1.04827E-08
